"model","impute","tag","setting","dataset","corpus","ml_algo","n","seed","timespan","cutoff","ppmi","method","TrainRsquared","TrainSpearman"
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1441,20,"0","PPMI","glmnet",0.487820773009372,0.653311688311688
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1551,20,"0","PPMI","glmnet",0.47055729811416,0.673231938551136
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1551,20,"0","PPMI","glmnet",0.505355746857962,0.673231938551136
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1661,20,"0","PPMI","glmnet",0.476247567645273,0.658283783980677
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1661,20,"0","PPMI","glmnet",0.470091716818638,0.620621940548128
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1771,20,"0","PPMI","glmnet",0.505741995769297,0.696558441558442
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1771,20,"0","PPMI","glmnet",0.511033976174447,0.696558441558442
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1881,20,"0","PPMI","glmnet",0.467396571322846,0.634047619047619
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1881,20,"0","PPMI","glmnet",0.46505592858124,0.634047619047619
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1991,20,"0","PPMI","glmnet",0.513647711322952,0.625556110556111
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1991,20,"0","PPMI","glmnet",0.461444868822625,0.622698967698968
"norm","python","Tagged","Aware","all","coha","elastic",211,1001,20,"0","PPMI","glmnet",0.307467526099659,0.494296193411988
"plus","python","Tagged","Aware","all","coha","elastic",210,1001,20,"0","PPMI","glmnet",0.283944084896696,0.513724970913056
"norm","python","Tagged","Aware","all","coha","elastic",211,1111,20,"0","PPMI","glmnet",0.271822569577876,0.529215789768802
"plus","python","Tagged","Aware","all","coha","elastic",210,1111,20,"0","PPMI","glmnet",0.313439231312702,0.550718454223113
"norm","python","Tagged","Aware","all","coha","elastic",211,1221,20,"0","PPMI","glmnet",0.289397572365705,0.534759852948904
"plus","python","Tagged","Aware","all","coha","elastic",210,1221,20,"0","PPMI","glmnet",0.282055719027214,0.528571428571429
"norm","python","Tagged","Aware","all","coha","elastic",211,1331,20,"0","PPMI","glmnet",0.268030603994688,0.513592784360103
"plus","python","Tagged","Aware","all","coha","elastic",210,1331,20,"0","PPMI","glmnet",0.278306390780614,0.497524457290185
"norm","python","Tagged","Aware","all","coha","elastic",211,1441,20,"0","PPMI","glmnet",0.324091865328838,0.534614426554563
"plus","python","Tagged","Aware","all","coha","elastic",210,1441,20,"0","PPMI","glmnet",0.307570670110934,0.530649422476125
"norm","python","Tagged","Aware","all","coha","elastic",211,1551,20,"0","PPMI","glmnet",0.281942980963773,0.522403624294466
"plus","python","Tagged","Aware","all","coha","elastic",210,1551,20,"0","PPMI","glmnet",0.300757148979871,0.528735764705295
"norm","python","Tagged","Aware","all","coha","elastic",211,1661,20,"0","PPMI","glmnet",0.325579995790919,0.530932817654668
"plus","python","Tagged","Aware","all","coha","elastic",210,1661,20,"0","PPMI","glmnet",0.32547297354185,0.570964629009149
"norm","python","Tagged","Aware","all","coha","elastic",211,1771,20,"0","PPMI","glmnet",0.295544225391212,0.535154175119384
"plus","python","Tagged","Aware","all","coha","elastic",210,1771,20,"0","PPMI","glmnet",0.272845898195011,0.699248120300752
"norm","python","Tagged","Aware","all","coha","elastic",211,1881,20,"0","PPMI","glmnet",0.311533730188263,0.52985022882255
"plus","python","Tagged","Aware","all","coha","elastic",210,1881,20,"0","PPMI","glmnet",0.312235152912254,0.534471277626746
"norm","python","Tagged","Aware","all","coha","elastic",211,1991,20,"0","PPMI","glmnet",0.322473740551806,0.526817498036342
"plus","python","Tagged","Aware","all","coha","elastic",210,1991,20,"0","PPMI","glmnet",0.271725634439752,0.516088720043974
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1001,20,"10","PPMI","glmnet",0.509794609632289,0.701525555511349
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1001,20,"10","PPMI","glmnet",0.494896665144415,0.701525555511349
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1111,20,"10","PPMI","glmnet",0.482505823347089,0.599264069264069
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1111,20,"10","PPMI","glmnet",0.448502752833809,0.599264069264069
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1221,20,"10","PPMI","glmnet",0.514225693781274,0.644196696746541
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1221,20,"10","PPMI","glmnet",0.486057201093074,0.638479215386805
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1331,20,"10","PPMI","glmnet",0.491055338593221,0.638355242318047
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1331,20,"10","PPMI","glmnet",0.488486073061204,0.638355242318047
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1441,20,"10","PPMI","glmnet",0.458010412738785,0.657402597402597
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1441,20,"10","PPMI","glmnet",0.489212925695156,0.657402597402597
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1551,20,"10","PPMI","glmnet",0.471385599226144,0.733333333333333
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1551,20,"10","PPMI","glmnet",0.514736291353128,0.733333333333333
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1661,20,"10","PPMI","glmnet",0.472098401175854,0.647721507647695
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1661,20,"10","PPMI","glmnet",0.482012970601011,0.627948533260073
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1771,20,"10","PPMI","glmnet",0.517927372472622,0.685649350649351
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1771,20,"10","PPMI","glmnet",0.50809245305539,0.685649350649351
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1881,20,"10","PPMI","glmnet",0.492526533235102,0.618333333333333
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1881,20,"10","PPMI","glmnet",0.458226148871986,0.618333333333333
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1991,20,"10","PPMI","glmnet",0.498190787216293,0.654217449217449
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1991,20,"10","PPMI","glmnet",0.463955966924746,0.654217449217449
"norm","python","Tagged","Aware","all","coha","elastic",211,1001,20,"10","PPMI","glmnet",0.308920464026869,0.577373700137432
"plus","python","Tagged","Aware","all","coha","elastic",210,1001,20,"10","PPMI","glmnet",0.279042333458771,0.509753356878093
"norm","python","Tagged","Aware","all","coha","elastic",211,1111,20,"10","PPMI","glmnet",0.287304189366045,0.524820520670437
"plus","python","Tagged","Aware","all","coha","elastic",210,1111,20,"10","PPMI","glmnet",0.285875771900893,0.514364476922335
"norm","python","Tagged","Aware","all","coha","elastic",211,1221,20,"10","PPMI","glmnet",0.307062112518667,0.504662087895415
"plus","python","Tagged","Aware","all","coha","elastic",210,1221,20,"10","PPMI","glmnet",0.268360788927061,0.562337662337662
"norm","python","Tagged","Aware","all","coha","elastic",211,1331,20,"10","PPMI","glmnet",0.295455663508542,0.527940274882088
"plus","python","Tagged","Aware","all","coha","elastic",210,1331,20,"10","PPMI","glmnet",0.25293492711607,0.471257773554395
"norm","python","Tagged","Aware","all","coha","elastic",211,1441,20,"10","PPMI","glmnet",0.325634788133656,0.562150477726965
"plus","python","Tagged","Aware","all","coha","elastic",210,1441,20,"10","PPMI","glmnet",0.317385011455607,0.557106951227942
"norm","python","Tagged","Aware","all","coha","elastic",211,1551,20,"10","PPMI","glmnet",0.273350232985364,0.524372488044597
"plus","python","Tagged","Aware","all","coha","elastic",210,1551,20,"10","PPMI","glmnet",0.302184346507448,0.546061314734447
"norm","python","Tagged","Aware","all","coha","elastic",211,1661,20,"10","PPMI","glmnet",0.324458167518265,0.554805539162066
"plus","python","Tagged","Aware","all","coha","elastic",210,1661,20,"10","PPMI","glmnet",0.300546134813537,0.542819252481298
"norm","python","Tagged","Aware","all","coha","elastic",211,1771,20,"10","PPMI","glmnet",0.303525212700658,0.532180494650391
"plus","python","Tagged","Aware","all","coha","elastic",210,1771,20,"10","PPMI","glmnet",0.247073690904602,0.714285714285714
"norm","python","Tagged","Aware","all","coha","elastic",211,1881,20,"10","PPMI","glmnet",0.317076075950306,0.541355598036355
"plus","python","Tagged","Aware","all","coha","elastic",210,1881,20,"10","PPMI","glmnet",0.297769932658138,0.525515656919198
"norm","python","Tagged","Aware","all","coha","elastic",211,1991,20,"10","PPMI","glmnet",0.36894907540909,0.541199144830783
"plus","python","Tagged","Aware","all","coha","elastic",210,1991,20,"10","PPMI","glmnet",0.29016709481996,0.52608430245328
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1001,20,"50","PPMI","glmnet",0.521664877685598,0.760780785479581
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1001,20,"50","PPMI","glmnet",0.551618704242779,0.732463441513522
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1111,20,"50","PPMI","glmnet",0.575050635408173,0.651684805156303
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1111,20,"50","PPMI","glmnet",0.488034660323671,0.635367965367965
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1221,20,"50","PPMI","glmnet",0.607679719703866,0.764457425465858
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1221,20,"50","PPMI","glmnet",0.576287637164338,0.743176679313563
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1331,20,"50","PPMI","glmnet",0.556631610229313,0.69402722644862
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1331,20,"50","PPMI","glmnet",0.522745060403767,0.69402722644862
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1441,20,"50","PPMI","glmnet",0.492512952917935,0.721931195545102
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1441,20,"50","PPMI","glmnet",0.560679374298139,0.683814312428219
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1551,20,"50","PPMI","glmnet",0.549872063991829,0.705969967194282
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1551,20,"50","PPMI","glmnet",0.535165136682637,0.699606330830646
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1661,20,"50","PPMI","glmnet",0.502175830590727,0.721139576129989
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1661,20,"50","PPMI","glmnet",0.537459350966103,0.719927454917868
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1771,20,"50","PPMI","glmnet",0.581021041865864,0.713787878787879
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1771,20,"50","PPMI","glmnet",0.533431936545185,0.719675324675325
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1881,20,"50","PPMI","glmnet",0.54730005254143,0.732445887445887
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1881,20,"50","PPMI","glmnet",0.530944768296862,0.707186147186147
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1991,20,"50","PPMI","glmnet",0.563081258847335,0.721212121212121
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1991,20,"50","PPMI","glmnet",0.516209440578965,0.714888444888445
"norm","python","Tagged","Aware","all","coha","elastic",211,1001,20,"50","PPMI","glmnet",0.280962546388702,0.485713989877098
"plus","python","Tagged","Aware","all","coha","elastic",210,1001,20,"50","PPMI","glmnet",0.249045545286447,0.506699170063497
"norm","python","Tagged","Aware","all","coha","elastic",211,1111,20,"50","PPMI","glmnet",0.263449368631532,0.518938833872705
"plus","python","Tagged","Aware","all","coha","elastic",210,1111,20,"50","PPMI","glmnet",0.277550826680466,0.503606657965021
"norm","python","Tagged","Aware","all","coha","elastic",211,1221,20,"50","PPMI","glmnet",0.273415456721395,0.52339792379782
"plus","python","Tagged","Aware","all","coha","elastic",210,1221,20,"50","PPMI","glmnet",0.256072662644671,0.51097198180658
"norm","python","Tagged","Aware","all","coha","elastic",211,1331,20,"50","PPMI","glmnet",0.279019257147013,0.478956981904083
"plus","python","Tagged","Aware","all","coha","elastic",210,1331,20,"50","PPMI","glmnet",0.228250849991828,0.483284285694999
"norm","python","Tagged","Aware","all","coha","elastic",211,1441,20,"50","PPMI","glmnet",0.273240556130159,0.539657080061427
"plus","python","Tagged","Aware","all","coha","elastic",210,1441,20,"50","PPMI","glmnet",0.286146465909092,0.531989700248408
"norm","python","Tagged","Aware","all","coha","elastic",211,1551,20,"50","PPMI","glmnet",0.273893155856484,0.512820983496543
"plus","python","Tagged","Aware","all","coha","elastic",210,1551,20,"50","PPMI","glmnet",0.277761818495576,0.514494950859571
"norm","python","Tagged","Aware","all","coha","elastic",211,1661,20,"50","PPMI","glmnet",0.263072116917817,0.535219423094379
"plus","python","Tagged","Aware","all","coha","elastic",210,1661,20,"50","PPMI","glmnet",0.292725686222572,0.549857314335427
"norm","python","Tagged","Aware","all","coha","elastic",211,1771,20,"50","PPMI","glmnet",0.273769420455221,0.534709913249785
"plus","python","Tagged","Aware","all","coha","elastic",210,1771,20,"50","PPMI","glmnet",0.259037437334737,0.516137434502175
"norm","python","Tagged","Aware","all","coha","elastic",211,1881,20,"50","PPMI","glmnet",0.248233906167094,0.50962654639276
"plus","python","Tagged","Aware","all","coha","elastic",210,1881,20,"50","PPMI","glmnet",0.283368945955019,0.520785037094671
"norm","python","Tagged","Aware","all","coha","elastic",211,1991,20,"50","PPMI","glmnet",0.310065842547359,0.513606306547799
"plus","python","Tagged","Aware","all","coha","elastic",210,1991,20,"50","PPMI","glmnet",0.243838843250265,0.474939880372493
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1001,20,"100","PPMI","glmnet",0.568909087997067,0.722918452252584
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1001,20,"100","PPMI","glmnet",0.552770426760696,0.722918452252584
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1111,20,"100","PPMI","glmnet",0.524895583932282,0.665721377985809
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1111,20,"100","PPMI","glmnet",0.512243550213656,0.625649350649351
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1221,20,"100","PPMI","glmnet",0.603890316416487,0.724777818400321
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1221,20,"100","PPMI","glmnet",0.534229467089014,0.724777818400321
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1331,20,"100","PPMI","glmnet",0.524530971344694,0.674473158563636
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1331,20,"100","PPMI","glmnet",0.530833663692507,0.681248789697791
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1441,20,"100","PPMI","glmnet",0.450556819807562,0.697438085536035
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1441,20,"100","PPMI","glmnet",0.523884786584264,0.685699471018668
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1551,20,"100","PPMI","glmnet",0.530947280939603,0.712282486969856
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1551,20,"100","PPMI","glmnet",0.550496689905902,0.703070323006798
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1661,20,"100","PPMI","glmnet",0.532040935136042,0.656850930161893
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1661,20,"100","PPMI","glmnet",0.510449886023955,0.65047493493516
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1771,20,"100","PPMI","glmnet",0.571392749841829,0.687973011678915
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1771,20,"100","PPMI","glmnet",0.51688376865926,0.672099567099567
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1881,20,"100","PPMI","glmnet",0.527124640426496,0.679891774891775
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1881,20,"100","PPMI","glmnet",0.525874127516634,0.678939393939394
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1991,20,"100","PPMI","glmnet",0.515663705983651,0.688549783549784
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1991,20,"100","PPMI","glmnet",0.521114061213087,0.669435321628153
"norm","python","Tagged","Aware","all","coha","elastic",211,1001,20,"100","PPMI","glmnet",0.289471665036166,0.48133763524274
"plus","python","Tagged","Aware","all","coha","elastic",210,1001,20,"100","PPMI","glmnet",0.263797087388812,0.504107253779047
"norm","python","Tagged","Aware","all","coha","elastic",211,1111,20,"100","PPMI","glmnet",0.283370182270547,0.493328278003509
"plus","python","Tagged","Aware","all","coha","elastic",210,1111,20,"100","PPMI","glmnet",0.292528931384709,0.490710104868388
"norm","python","Tagged","Aware","all","coha","elastic",211,1221,20,"100","PPMI","glmnet",0.278073106928984,0.520657599982128
"plus","python","Tagged","Aware","all","coha","elastic",210,1221,20,"100","PPMI","glmnet",0.282241965052912,0.502711105243962
"norm","python","Tagged","Aware","all","coha","elastic",211,1331,20,"100","PPMI","glmnet",0.265358502744086,0.47412937557614
"plus","python","Tagged","Aware","all","coha","elastic",210,1331,20,"100","PPMI","glmnet",0.260993994473528,0.473334393857164
"norm","python","Tagged","Aware","all","coha","elastic",211,1441,20,"100","PPMI","glmnet",0.282566537216242,0.52016216072931
"plus","python","Tagged","Aware","all","coha","elastic",210,1441,20,"100","PPMI","glmnet",0.292641007906393,0.503543171090798
"norm","python","Tagged","Aware","all","coha","elastic",211,1551,20,"100","PPMI","glmnet",0.280954051152003,0.51252658346708
"plus","python","Tagged","Aware","all","coha","elastic",210,1551,20,"100","PPMI","glmnet",0.30357022404183,0.531682886027923
"norm","python","Tagged","Aware","all","coha","elastic",211,1661,20,"100","PPMI","glmnet",0.266565095972219,0.53756670059683
"plus","python","Tagged","Aware","all","coha","elastic",210,1661,20,"100","PPMI","glmnet",0.300827847256049,0.536633523849622
"norm","python","Tagged","Aware","all","coha","elastic",211,1771,20,"100","PPMI","glmnet",0.266729665516101,0.518940680190624
"plus","python","Tagged","Aware","all","coha","elastic",210,1771,20,"100","PPMI","glmnet",0.264973445441447,0.5205824226657
"norm","python","Tagged","Aware","all","coha","elastic",211,1881,20,"100","PPMI","glmnet",0.263940181101942,0.494063525106662
"plus","python","Tagged","Aware","all","coha","elastic",210,1881,20,"100","PPMI","glmnet",0.28722820870836,0.492133247103038
"norm","python","Tagged","Aware","all","coha","elastic",211,1991,20,"100","PPMI","glmnet",0.294497573971247,0.507945817102366
"plus","python","Tagged","Aware","all","coha","elastic",210,1991,20,"100","PPMI","glmnet",0.276857606755703,0.495723913793793
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1001,20,"500","PPMI","glmnet",0.375512261873675,0.5278342901498
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1001,20,"500","PPMI","glmnet",0.328935020809248,0.5278342901498
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1111,20,"500","PPMI","glmnet",0.329126565249133,0.431089561875119
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1111,20,"500","PPMI","glmnet",0.408420652454468,0.431089561875119
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1221,20,"500","PPMI","glmnet",0.436549623566715,0.397142969262138
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1221,20,"500","PPMI","glmnet",0.331066783035288,0.39692518820011
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1331,20,"500","PPMI","glmnet",0.344421494709156,0.570177455146913
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1331,20,"500","PPMI","glmnet",0.358554359799356,0.570177455146913
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1441,20,"500","PPMI","glmnet",0.321415292748231,0.453205698268893
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1441,20,"500","PPMI","glmnet",0.314514893722053,0.453205698268893
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1551,20,"500","PPMI","glmnet",0.322595136384631,0.591729877451899
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1551,20,"500","PPMI","glmnet",0.371674060006767,0.591729877451899
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1661,20,"500","PPMI","glmnet",0.383490380364813,0.414076976684901
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1661,20,"500","PPMI","glmnet",0.333818948105508,0.414076976684901
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1771,20,"500","PPMI","glmnet",0.355404612458726,0.532083089893714
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1771,20,"500","PPMI","glmnet",0.340247653433238,0.504783922592387
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1881,20,"500","PPMI","glmnet",0.338709491034,0.51574627524054
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1881,20,"500","PPMI","glmnet",0.331130793662233,0.51574627524054
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1991,20,"500","PPMI","glmnet",0.382304060404775,0.49259559939076
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1991,20,"500","PPMI","glmnet",0.356242765927231,0.49259559939076
"norm","python","Tagged","Aware","all","coha","elastic",211,1001,20,"500","PPMI","glmnet",0.170518968937395,0.33180073443064
"plus","python","Tagged","Aware","all","coha","elastic",210,1001,20,"500","PPMI","glmnet",0.141184274487,0.3561628316234
"norm","python","Tagged","Aware","all","coha","elastic",211,1111,20,"500","PPMI","glmnet",0.156155743463413,0.340107240303336
"plus","python","Tagged","Aware","all","coha","elastic",210,1111,20,"500","PPMI","glmnet",0.161855060714776,0.344367579038338
"norm","python","Tagged","Aware","all","coha","elastic",211,1221,20,"500","PPMI","glmnet",0.174635634827719,0.366378939850688
"plus","python","Tagged","Aware","all","coha","elastic",210,1221,20,"500","PPMI","glmnet",0.158282266304078,0.371967090520627
"norm","python","Tagged","Aware","all","coha","elastic",211,1331,20,"500","PPMI","glmnet",0.190177757086865,0.331412027123823
"plus","python","Tagged","Aware","all","coha","elastic",210,1331,20,"500","PPMI","glmnet",0.284735244903234,0.337106866257974
"norm","python","Tagged","Aware","all","coha","elastic",211,1441,20,"500","PPMI","glmnet",0.158964965522495,0.360316805057904
"plus","python","Tagged","Aware","all","coha","elastic",210,1441,20,"500","PPMI","glmnet",0.159046429675496,0.357490101739427
"norm","python","Tagged","Aware","all","coha","elastic",211,1551,20,"500","PPMI","glmnet",0.162191916688948,0.357834629217666
"plus","python","Tagged","Aware","all","coha","elastic",210,1551,20,"500","PPMI","glmnet",0.164028204547929,0.373183715977265
"norm","python","Tagged","Aware","all","coha","elastic",211,1661,20,"500","PPMI","glmnet",0.152563259759437,0.370111313012644
"plus","python","Tagged","Aware","all","coha","elastic",210,1661,20,"500","PPMI","glmnet",0.180868368556673,0.405958831069305
"norm","python","Tagged","Aware","all","coha","elastic",211,1771,20,"500","PPMI","glmnet",0.164684264297101,0.351572414961829
"plus","python","Tagged","Aware","all","coha","elastic",210,1771,20,"500","PPMI","glmnet",0.163525111615534,0.352752024855657
"norm","python","Tagged","Aware","all","coha","elastic",211,1881,20,"500","PPMI","glmnet",0.181621179640568,0.33952209233467
"plus","python","Tagged","Aware","all","coha","elastic",210,1881,20,"500","PPMI","glmnet",0.143037044028924,0.359478244819702
"norm","python","Tagged","Aware","all","coha","elastic",211,1991,20,"500","PPMI","glmnet",0.159771009508362,0.350324479101522
"plus","python","Tagged","Aware","all","coha","elastic",210,1991,20,"500","PPMI","glmnet",0.179468922097683,0.341408600151913
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1001,20,"1000","PPMI","glmnet",0.272579852795527,0.421087337690252
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1001,20,"1000","PPMI","glmnet",0.303991331576879,0.437828542571395
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1111,20,"1000","PPMI","glmnet",0.210934297062186,0.410090680664056
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1111,20,"1000","PPMI","glmnet",0.313792253140263,0.411861471861472
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1221,20,"1000","PPMI","glmnet",0.411362025057387,0.420266929314841
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1221,20,"1000","PPMI","glmnet",0.235092509678981,0.340337750481074
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1331,20,"1000","PPMI","glmnet",0.339420624990813,0.397813935549376
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1331,20,"1000","PPMI","glmnet",0.295020689942269,0.457886793840589
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1441,20,"1000","PPMI","glmnet",0.271435298073644,0.405286462141375
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1441,20,"1000","PPMI","glmnet",0.450462098753819,0.336986074696767
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1551,20,"1000","PPMI","glmnet",0.287791228094833,0.474309188113169
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1551,20,"1000","PPMI","glmnet",0.266760315537377,0.438573770707763
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1661,20,"1000","PPMI","glmnet",0.36940270883664,0.385532746548316
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1661,20,"1000","PPMI","glmnet",0.263513064882231,0.3833492132754
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1771,20,"1000","PPMI","glmnet",0.281715638273961,0.400632834891311
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1771,20,"1000","PPMI","glmnet",0.286244369859339,0.378806966305244
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1881,20,"1000","PPMI","glmnet",0.270102641937634,0.466616267442009
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1881,20,"1000","PPMI","glmnet",0.320378569692389,0.392813852813853
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1991,20,"1000","PPMI","glmnet",0.300225564833111,0.371802628265529
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1991,20,"1000","PPMI","glmnet",0.331758258577509,0.422993672993673
